Reactor_Cost,XTOL,Diameter(ft),Length(ft),installation_cost,total_capital_investment,annual_capital_investment,catalyst_cost,annual_catalyst_cost,annual_reactor_cost,Reactor_Heating_Cost,XTOL,installation_cost,total_capital_investment,annual_capital_investment,annual_reactor_heating_cost,Water_Cost,XTOL,volume_flowrate,annual_water_cost,Furnace_Cost,XTOL,annual_operating_cost,installation_cost,total_capital_investment,annual_capital_investment,annual_furnace_cost,Pump_Cost,XTOL,annual_operating_cost,installation_cost,total_capital_investment,annual_capital_investment,annual_pump_cost,Economic Potential 2,XTOL,TOLCOST,BENZCOST,METHCOST,PXYLCOST,MXYLCOST,OXYLCOST,ETHCOST,economic_potential_2,Economic Potential 3,XTOL,economic_potential_2,annual_reactor_cost,annual_reactor_heating_cost,annual_furnace_cost,annual_pump_cost,annual_water_cost,economic_potential_3
,0.0508627673,1.73893,17.3893,52706.699061188054,110473.24123225016,36824.41374408339,926.7106636602525,78673.87405032352,115498.2877944069,,0.0508627673,217551.4681757153,454682.56848724495,151560.85616241497,151560.85616241497,,0.0508627673,846121.2132294674,6870.504251423275,,0.0508627673,15366308.149045847,20957746.226801563,43801689.61401527,14600563.204671755,29966871.353717603,,0.0508627673,21555.89837137541,34388.88931361699,71872.77866545951,23957.592888486502,45513.49125986191,,0.0508627673,-8692.848298615201,693.2955686413899,-1631.8866781079998,17680.9753160296,138.84888359327996,132.898217153568,28.01782399529469,68046801.78642294,,0.0523276237,68046801.78642294,115498.2877944069,151560.85616241497,29966871.353717603,45513.49125986191,6870.504251423275,37760487.293237224
,0.0920719237,1.8393502742860002,18.39350274286,58534.51599848872,122688.34553283236,40896.11517761079,1096.7084376560722,93105.9767385103,134002.09191612108,,0.0920719237,223586.56438541468,467295.91956551664,155765.30652183888,155765.30652183888,,0.0920719237,882500.9354614663,7165.907595947106,,0.0920719237,8841445.75604828,13101024.646604897,27381141.511404235,9127047.170468077,17968492.926516358,,0.0920719237,12404.524965559409,24289.75710387258,50765.59234709369,16921.864115697896,29326.389081257304,,0.0920719237,-9043.8830163088,778.52252332993,-1829.300606244,17680.963356043998,302.59875381679996,289.63023579608006,61.06032992968559,67152671.3473641,,0.0823570801,67152671.3473641,134002.09191612108,155765.30652183888,17968492.926516358,29326.389081257304,7165.907595947106,48857918.72573258
,0.12487645,1.945569647171,19.455696471710002,65006.71859216044,136254.08216916828,45418.02738972276,1297.8909589584603,110185.53453657763,155603.5619263004,,0.12487645,230314.2178046629,481356.71521174547,160452.23840391514,160452.23840391514,,0.12487645,923682.9722133286,7500.305734372228,,0.12487645,6817292.6333503965,10503417.194848377,21952141.937233105,7317380.645744368,14134673.279094765,,0.12487645,9565.718172145216,20580.849886534525,43013.976262857155,14337.992087619052,23903.710259764266,,0.12487645,-9448.393696581601,877.6991769744299,-2055.3998534639995,17680.9889448504,490.43397404847997,469.415375160688,98.9629328033267,66126710.85840255,,0.108296212,66126710.85840255,155603.5619263004,160452.23840391514,14134673.279094765,23903.710259764266,7500.305734372228,51644577.762983434
,0.151020912,2.057923013606,20.57923013606,72194.5574463982,151319.79240765065,50439.93080255021,1535.9788377448863,130398.20341271692,180838.13421526714,,0.151020912,237840.99980808355,497087.68959889456,165695.89653296483,165695.89653296483,,0.151020912,970530.1914771567,7880.705154794511,,0.151020912,5917752.425899881,9313088.783897096,19464355.55834493,6488118.51944831,12405870.945348192,,0.151020912,8307.951571746853,18798.14742289769,39288.128113856175,13096.042704618725,21403.994276365578,,0.151020912,-9914.147829888001,993.8549600781599,-2314.0295658640803,17680.976567656002,705.66374310712,675.4210112596721,142.39338529363098,64956578.01388641,,0.130378419,64956578.01388641,180838.13421526714,165695.89653296483,12405870.945348192,21403.994276365578,7880.705154794511,52174888.33835883
,0.172042631,2.1767645936320004,21.76764593632,80177.16046071293,168051.3283256543,56017.109441884764,1817.7420538640827,154318.72644783618,210335.83588972094,,0.172042631,246250.49704345193,514663.5388208145,171554.5129402715,171554.5129402715,,0.172042631,1023823.3749825604,8313.44580485839,,0.172042631,5475526.443681514,8718112.491176324,18220855.106558517,6073618.368852839,11549144.812534353,,0.172042631,7693.8393018051775,17888.646199055904,37387.27055602684,12462.423518675612,20156.26282048079,,0.172042631,-10450.153354332,1129.7376565278,-2609.5845036362393,17680.9680844104,952.0713733439999,911.2683144864,192.1151081089847,63622344.83311116,,0.149590793,63622344.83311116,210335.83588972094,171554.5129402715,11549144.812534353,20156.26282048079,8313.44580485839,51662839.963121474
,0.189153741,2.302469074168,23.02469074168,89042.40549848575,186632.88192482613,62210.960641608704,2151.192511693638,182627.28094065783,244838.24158226652,,0.189153741,255611.94932395258,534228.9740870609,178076.32469568696,178076.32469568696,,0.189153741,1084312.1588622665,8804.614729961602,,0.189153741,5273343.892190186,8443716.626259357,17647367.748882055,5882455.916294018,11155799.808484204,,0.189153741,7416.357532564894,17468.20690900607,36508.552439822684,12169.517479940894,19585.87501250579,,0.189153741,-11066.00791876,1289.1925987371199,-2946.5737472304,17680.9746206816,1233.5851523912,1180.7172172887201,248.92077502380192,62109590.889776155,,0.166360114,62109590.889776155,244838.24158226652,178076.32469568696,11155799.808484204,19585.87501250579,8804.614729961602,50502486.025271535
,0.203165527,2.435432780328,24.35432780328,98887.88722661593,207269.011626987,69089.670542329,2545.8118415683325,216128.81779981157,285218.48834214057,,0.203165527,266008.2085038481,555957.1557730425,185319.05192434747,185319.05192434747,,0.203165527,1152898.5034771396,9361.535848234373,,0.203165527,5222600.134012775,8374603.014406443,17502920.300109465,5834306.766703155,11056906.900715929,,0.203165527,7351.501585821205,17369.035431026277,36301.284050844915,12100.428016948305,19451.92960276951,,0.203165527,-11773.1610091096,1475.5019231336598,-3330.6922805371205,17679.599083268,1555.2388703487998,1488.58577590528,313.82613864529304,60382522.78848262,,0.181240512,60382522.78848262,285218.48834214057,185319.05192434747,11056906.900715929,19451.92960276951,9361.535848234373,48826264.882049195
,0.214929474,2.576074912358,25.760749123580002,109821.99051701401,230186.89212366138,76728.96404122046,3012.8209668664836,255775.94666626918,332504.91070748965,,0.214929474,277523.0259109133,580023.1241538088,193341.04138460293,193341.04138460293,,0.214929474,1230565.957681851,9992.19557637663,,0.214929474,5276519.333247599,8448038.289553517,17656400.02516685,5885466.675055617,11161986.008303216,,0.214929474,7433.870195365968,17494.926032872438,36564.39540870339,12188.13180290113,19622.0019982671,,0.214929474,-12585.106863770401,1692.4397903300498,-3767.36397983352,17680.97517696,1921.5445809392,1839.19267032752,387.74166869877126,58430797.80576073,,0.194417371,58430797.80576073,332504.91070748965,193341.04138460293,11161986.008303216,19622.0019982671,9992.19557637663,46713351.647790775
,0.218464837,2.6248000000000005,26.248,113734.07220265798,238386.61533677112,79462.20511225704,3187.0326497313167,270565.7926594816,350027.9977717386,,0.218464837,281628.7991132233,588604.1901466366,196201.3967155455,196201.3967155455,,0.218464837,1258685.6117250025,10220.52716720702,,0.218464837,5313184.077622949,8497909.526097808,17760630.909544416,5920210.303181471,11233394.38080442,,0.218464837,7487.661194344937,17576.83812051033,36735.59167186658,12245.197223955527,19732.858418300464,,0.218464837,-12881.783433668801,1773.43273599506,-3926.0844369057595,17680.974203472797,2054.9288320344,1966.86045351864,414.65680442059477,57726329.0447655,,0.20622577,57726329.0447655,350027.9977717386,196201.3967155455,11233394.38080442,19732.858418300464,10220.52716720702,45916751.88388829
,0.225052044,2.724838894127,27.24838894127,121965.08564000877,255638.81950145838,85212.93983381946,3565.499252673965,302696.0303051335,387908.97013895295,,0.225052044,290239.0237960319,606599.5597337066,202199.85324456886,202199.85324456886,,0.225052044,1318373.3280485177,10705.191423753964,,0.225052044,5410910.08477576,8630585.105828157,18037922.871180847,6012640.957060282,11423551.041836042,,0.225052044,7629.637953233682,17791.915317047595,37185.10301262947,12395.034337543157,20024.672290776838,,0.225052044,-13516.186882091202,1946.9795327518498,-4263.907659784561,17680.9739253336,2339.1792099311997,2238.92867236272,472.01467981463765,56218549.048293695,,0.217045209,56218549.048293695,387908.97013895295,202199.85324456886,11423551.041836042,20024.672290776838,10705.191423753964,44174159.3193596
