Reactor_Cost,XTOL,Diameter(ft),Length(ft),installation_cost,total_capital_investment,annual_capital_investment,catalyst_cost,annual_catalyst_cost,annual_reactor_cost,Reactor_Heating_Cost,XTOL,installation_cost,total_capital_investment,annual_capital_investment,annual_reactor_heating_cost,Water_Cost,XTOL,volume_flowrate,annual_water_cost,Furnace_Cost,XTOL,annual_operating_cost,installation_cost,total_capital_investment,annual_capital_investment,annual_furnace_cost,Pump_Cost,XTOL,annual_operating_cost,installation_cost,total_capital_investment,annual_capital_investment,annual_pump_cost,Economic Potential 2,XTOL,TOLCOST,BENZCOST,METHCOST,PXYLCOST,MXYLCOST,OXYLCOST,ETHCOST,economic_potential_2,Economic Potential 3,XTOL,economic_potential_2,annual_reactor_cost,annual_reactor_heating_cost,annual_furnace_cost,annual_pump_cost,annual_water_cost,economic_potential_3
,0.0588248962,2.1326500000000004,21.3265,77168.60397332715,161745.39392809372,53915.13130936457,1709.450862172779,145125.2554865432,199040.38679590778,,0.0588248962,233672.93670120733,488376.4377055233,162792.14590184108,162792.14590184108,,0.0588248962,866083.3920138796,7032.597143152701,,0.0588248962,12601735.205057833,17706236.761887897,37006034.8323457,12335344.944115233,24937080.149173066,,0.0588248962,18889.28226965388,31662.7158842571,66175.07619809733,22058.35873269911,40947.64100235299,,0.0588248962,-8807.400424844,714.5070928247799,-1751.6626187975996,17680.9747597512,196.16700215783996,187.759844922504,49.82253954654773,67401870.79382436,,0.0588248962,67401870.79382436,199040.38679590778,162792.14590184108,24937080.149173066,40947.64100235299,7032.597143152701,42054977.87380804
,0.0938306207,2.279793023405,22.79793023405,87411.28410315816,183214.05148021952,61071.350493406506,2088.2578441218866,177284.38989159768,238355.74038500417,,0.0938306207,241715.21249114696,505184.7941064971,168394.93136883236,168394.93136883236,,0.0938306207,912364.2837209925,7408.397983814459,,0.0938306207,8288503.998458759,12401242.457850643,25918596.73690784,8639532.245635945,16928036.244094703,,0.0938306207,12425.488452451644,24315.796804397105,50820.015321189945,16940.005107063313,29365.493559514958,,0.0938306207,-9230.473146703202,824.484277994,-2030.5542028535997,17680.9778192824,389.03952967655994,372.366406976136,98.80834778919584,66052889.61211615,,0.0938306207,66052889.61211615,238355.74038500417,168394.93136883236,16928036.244094703,29365.493559514958,7408.397983814459,48681328.804724276
,0.120212941,2.437088235126,24.37088235126,99013.48711297524,207532.26898879613,69177.42299626538,2551.0068219206023,216569.84998596783,285747.2729822332,,0.120212941,250918.1647181773,524418.9642609905,174806.32142033015,174806.32142033015,,0.120212941,966350.3577291443,7846.764904760651,,0.120212941,6825723.127447137,10514456.719439328,21975214.543628193,7325071.5145427305,14150794.641989868,,0.120212941,10236.223792019346,21492.711679201984,44919.76740953214,14973.25580317738,25209.479595196724,,0.120212941,-9732.436221331202,957.3014588387899,-2358.928246924799,17680.9761504472,616.5302763860799,590.107550255248,156.58649885573703,64467620.35219551,,0.120212941,64467620.35219551,285747.2729822332,174806.32142033015,14150794.641989868,25209.479595196724,7846.764904760651,49823215.87130312
,0.140481916,2.605236092572,26.052360925720002,112155.66431945776,235078.27241358347,78359.42413786115,3116.2989913449524,264560.79978605587,342920.22392391704,,0.140481916,261417.09276821476,546361.7238855688,182120.5746285229,182120.5746285229,,0.140481916,1029252.9411417325,8357.533882070866,,0.140481916,6196417.969271658,9684563.896850865,20240738.54441831,6746912.848139436,12943330.817411095,,0.140481916,9302.573440510352,20216.034834333022,42251.51280375601,14083.837601252004,23386.411041762356,,0.140481916,-10326.125005034402,1117.84974850696,-2743.92117509256,17680.9743425424,883.7829257151999,845.90651461312,224.46338728784355,62615885.51908926,,0.140481916,62615885.51908926,342920.22392391704,182120.5746285229,12943330.817411095,23386.411041762356,8357.533882070866,49115769.95820189
,0.156330203,2.7849853757200003,27.849853757200002,127042.21810885525,266280.4891561606,88760.16305205354,3806.8574742243836,323186.33765550755,411946.5007075611,,0.156330203,273371.66412023484,571346.7780112908,190448.9260037636,190448.9260037636,,0.156330203,1102550.0038277819,8952.706031081589,,0.156330203,5945276.557295527,9349894.75203989,19541280.03176337,6513760.01058779,12459036.567883316,,0.156330203,8935.6119349436,19700.322536910786,41173.67410214354,13724.558034047845,22660.169968991446,,0.156330203,-11028.2944381208,1312.3321344680799,-3195.09354489408,17680.9768457952,1197.6413297351999,1146.3138441751198,304.17721513387494,60457135.09828466,,0.156330203,60457135.09828466,411946.5007075611,190448.9260037636,12459036.567883316,22660.169968991446,8952.706031081589,47364090.22768995
,0.168858914,2.977136533735,29.771365337350005,143904.68201532876,301624.2135041291,100541.40450137635,4650.440766376209,394803.04422881355,495344.44873018994,,0.168858914,286933.17562927643,599690.3370651877,199896.77902172925,199896.77902172925,,0.168858914,1187812.6299489492,9645.038555185467,,0.168858914,5916249.931472621,9311078.872016462,19460154.842514403,6486718.280838134,12402968.212310754,,0.168858914,8902.076827005423,19652.77504252883,41074.29983888525,13691.433279628416,22593.51010663384,,0.168858914,-11857.9692708288,1545.58485017451,-3723.0021301262395,17680.9754550992,1565.7204590495999,1498.61815366176,397.6620354955024,57926854.85308308,,0.168858914,57926854.85308308,495344.44873018994,199896.77902172925,12402968.212310754,22593.51010663384,9645.038555185467,44796406.86435859
,0.179229409,3.182545235012,31.82545235012,163005.32058756755,341659.1519515416,113886.38398384719,5680.958492126703,482289.70532117324,596176.0893050204,,0.179229409,302245.7621239445,631693.642839044,210564.54761301464,210564.54761301464,,0.179229409,1286724.4765085718,10448.202749249602,,0.179229409,6031686.630521961,9465279.102830745,19782433.324916255,6594144.441638751,12625831.072160712,,0.179229409,9085.959604658405,19912.62042562464,41617.376689555495,13872.458896518498,22958.4185011769,,0.179229409,-12836.9100927048,1828.0739819236599,-4339.303711990559,17680.984216484,1996.5044701111997,1910.93999282072,507.0726556746594,54990996.32539888,,0.179229409,54990996.32539888,596176.0893050204,210564.54761301464,12625831.072160712,22958.4185011769,10448.202749249602,41525017.9950697
,0.188121206,3.40212618626,34.0212618626,184641.20911041234,387007.9742954243,129002.65809847476,6939.834502048801,589163.0332468514,718165.6913453261,,0.188121206,319441.85651149275,667633.4801090198,222544.49336967326,222544.49336967326,,0.188121206,1401061.6838282307,11376.620872685233,,0.188121206,6260474.139601619,9769596.160379719,20418455.975193612,6806151.991731204,13066626.131332822,,0.188121206,9440.910777567575,20408.3283795109,42653.40631317777,14217.802104392591,23658.712881960164,,0.188121206,-13989.664897832803,2167.1026200654096,-5056.68802661424,17680.9769848648,2499.3200985535996,2392.2063800441597,634.7778818137614,51573452.98329171,,0.188121206,51573452.98329171,718165.6913453261,222544.49336967326,13066626.131332822,23658.712881960164,11376.620872685233,37531081.33348924
,0.196112787,3.63685722719,36.36857227190001,209148.8563848593,438376.00298266514,146125.33432755503,8477.672143952972,719719.0413876743,865844.3757152293,,0.196112787,338688.8595245669,707859.7164063448,235953.2388021149,235953.2388021149,,0.196112787,1533021.2135868904,12448.132254325548,,0.196112787,6585575.988231617,10199177.97747286,21316281.972918276,7105427.324306091,13691003.312537707,,0.196112787,9941.617705321458,21095.095826522607,44088.75027743225,14696.250092477416,24637.867797798874,,0.196112787,-15346.559742840802,2576.71089025296,-5890.84166133576,17680.9794881176,3085.6916121807994,2953.44768594448,783.7046519258312,47621533.332597606,,0.196112787,47621533.332597606,865844.3757152293,235953.2388021149,13691003.312537707,24637.867797798874,12448.132254325548,32791646.405490436
,0.203615284,3.8877836122200002,38.8778361222,236909.43091060742,496562.1671886332,165520.72239621106,10356.287894874313,879205.6910752672,1044726.4134714783,,0.203615284,360132.4562569557,752676.8335770373,250892.27785901242,250892.27785901242,,0.203615284,1684867.0159110622,13681.120169197824,,0.203615284,7000021.71691909,10742242.427334774,22451286.673129678,7483762.224376559,14483783.94129565,,0.203615284,10577.852696955068,21948.10419413751,45871.537765747395,15290.512588582464,25868.365285537533,,0.203615284,-16941.5992964592,3070.4745574701296,-6858.584350575119,17680.983103927203,3768.1329065632003,3606.6414962819204,957.0312458955678,43057099.25429518,,0.203615284,43057099.25429518,1044726.4134714783,250892.27785901242,14483783.94129565,25868.365285537533,13681.120169197824,27238147.13621431
