Reactor_Cost,XTOL,Diameter(ft),Length(ft),installation_cost,total_capital_investment,annual_capital_investment,catalyst_cost,annual_catalyst_cost,annual_reactor_cost,Reactor_Heating_Cost,XTOL,installation_cost,total_capital_investment,annual_capital_investment,annual_reactor_heating_cost,Water_Cost,XTOL,volume_flowrate,annual_water_cost,Furnace_Cost,XTOL,annual_operating_cost,installation_cost,total_capital_investment,annual_capital_investment,annual_furnace_cost,Pump_Cost,XTOL,annual_operating_cost,installation_cost,total_capital_investment,annual_capital_investment,annual_pump_cost,Economic Potential 2,XTOL,TOLCOST,BENZCOST,METHCOST,PXYLCOST,MXYLCOST,OXYLCOST,ETHCOST,economic_potential_2,Economic Potential 3,XTOL,economic_potential_2,annual_reactor_cost,annual_reactor_heating_cost,annual_furnace_cost,annual_pump_cost,annual_water_cost,economic_potential_3
,0.256343768,2.655469698708,26.554696987080003,116229.10592638746,243616.20602170815,81205.40200723604,3300.060567833044,280161.39195665944,361366.79396389547,,0.256343768,295866.80595805566,618361.6244523362,206120.54148411207,206120.54148411207,,0.256343768,1414266.9717196284,11483.84781036338,,0.256343768,5352200.998993804,8550923.526789557,17871430.170990173,5957143.390330058,11309344.38932386,,0.256343768,7312.006767291198,17308.472278012574,36174.707061046276,12058.235687015425,19370.242454306623,,0.256343768,-14736.076232777601,2246.4607537371,-4662.19840226832,17680.9711439416,2905.6314068208,2781.10434652848,527.1389792529403,54955710.761165224,,0.256343768,54955710.761165224,361366.79396389547,206120.54148411207,11309344.38932386,19370.242454306623,11483.84781036338,43048024.94612869
,0.264242512,2.792127551669,27.921275516690002,127651.49627410035,267557.53619051434,89185.8453968381,3836.2210393068876,325679.1819828243,414865.0273796624,,0.264242512,309135.215101528,646092.5995621934,215364.19985406444,215364.19985406444,,0.264242512,1513012.5600333738,12285.661987470994,,0.264242512,5581608.9836807195,8861473.998872682,18520480.657643907,6173493.552547969,11755102.536228688,,0.264242512,7630.343955611126,17792.980803109494,37187.329878498844,12395.77662616628,20026.120581777406,,0.264242512,-15842.423020472801,2552.9732209482,-5200.521569571601,17680.9748988208,3399.7397793239993,3254.0366459244,616.7800065060624,52661713.68605435,,0.264242512,52661713.68605435,414865.0273796624,215364.19985406444,11755102.536228688,20026.120581777406,12285.661987470994,40244070.140022695
,0.27168739,2.93581819532,29.358181953200003,140196.41936439273,293851.69498776714,97950.56499592238,4459.491431990805,378592.2413617194,476542.80635764176,,0.27168739,323515.63131274213,676147.669443631,225382.5564812103,225382.5564812103,,0.27168739,1622640.11492749,13175.837733211218,,0.27168739,5855542.116607756,9229804.721142583,19290291.867187995,6430097.289062665,12285639.405670421,,0.27168739,8009.719117558346,18359.9514369246,38372.29850317241,12790.766167724136,20800.48528528248,,0.27168739,-17089.411058435202,2903.81528891335,-5801.546647966321,17680.9782364912,3952.9009406095993,3783.49090029776,717.1343777421404,50101000.606868066,,0.27168739,50101000.606868066,476542.80635764176,225382.5564812103,12285639.405670421,20800.48528528248,13175.837733211218,37079459.5153403
,0.278796926,3.0869035600520003,30.86903560052,153974.1921618495,322729.90677123656,107576.63559041219,5184.024500081507,440102.0799548362,547678.7155452485,,0.278796926,339072.8798990629,708662.3189890415,236220.77299634716,236220.77299634716,,0.278796926,1744228.6551869952,14163.1366801184,,0.278796926,6175121.810531948,9656264.860703105,20181593.55886949,6727197.852956496,12902319.663488444,,0.278796926,8451.739360118561,19007.164515274944,39724.97383692463,13241.657945641544,21693.397305760103,,0.278796926,-18494.505358354403,3307.8946485899496,-6472.128653701199,17680.9794881176,4571.838915391999,4375.9029618752,829.4219609088918,47265142.29704852,,0.278796926,47265142.29704852,547678.7155452485,236220.77299634716,12902319.663488444,21693.397305760103,14163.1366801184,33543066.611032598
,0.285722064,3.245764199212,32.457641992119996,169105.97275763025,354446.118899993,118148.70629999766,6026.2723826425645,511605.4158180927,629754.1221180904,,0.285722064,355864.29598329903,743756.378605095,247918.79286836498,247918.79286836498,,0.285722064,1878874.7091361831,15256.462638185805,,0.285722064,6540797.475948312,10140201.071183594,21193020.23877371,7064340.079591237,13605137.555539548,,0.285722064,8957.05462693679,19730.68748582744,41237.13684537935,13745.712281793116,22702.766908729907,,0.285722064,-20076.87828612,3770.7910900931897,-7219.4843732652,17680.9854681104,5263.7287502071995,5038.14037519832,954.9444536620056,44109653.94477019,,0.285722064,44109653.94477019,629754.1221180904,247918.79286836498,13605137.555539548,22702.766908729907,15256.462638185805,29588884.24469726
,0.292538597,3.4128002635600003,34.1280026356,185724.82736419808,389279.23815535917,129759.74605178638,7005.360277430385,594725.8985526838,724485.6446044701,,0.292538597,373989.5823206643,781638.2270501883,260546.0756833961,260546.0756833961,,0.292538597,2028104.1936867533,16468.206052736434,,0.292538597,6955785.0904703885,10684512.265135065,22330630.634132285,7443543.544710761,14399328.63518115,,0.292538597,9530.1274016524,20531.744945936684,42911.346937007664,14303.782312335887,23833.909713988287,,0.292538597,-21860.0862546208,4303.020444776969,-8053.100666492401,17680.9839383448,6037.7973648104,5779.03462060424,1095.375804881342,40611655.80628207,,0.292538597,40611655.80628207,724485.6446044701,260546.0756833961,14399328.63518115,23833.909713988287,16468.206052736434,25186993.33504634
,0.299401836,3.58843242323,35.8843242323,203976.89162781538,427535.564851901,142511.85495063366,8143.520177220646,691350.931711961,833862.7866625946,,0.299401836,393450.7628855656,822312.094430832,274104.031476944,274104.031476944,,0.299401836,2192723.8236156725,17804.91744775926,,0.299401836,7419901.510444837,11287529.267897004,23590936.16990474,7863645.389968246,15283546.900413083,,0.299401836,10170.738599325141,21404.729361502275,44735.88436553975,14911.961455179917,25082.700054505058,,0.299401836,-23865.132164069604,4914.26517004934,-8979.53497800336,17680.9829648576,6901.0224850839995,6605.264378580401,1251.9819075960045,36747125.57736921,,0.299401836,36747125.57736921,833862.7866625946,274104.031476944,15283546.900413083,25082.700054505058,17804.91744775926,20312724.24131433
,0.306302266,3.7731031473200005,37.7310314732,224022.67845107277,469551.53403344855,156517.17801114952,9466.597107810825,803674.6502985231,960191.8283096727,,0.306302266,414371.5150730745,866036.4665027256,288678.8221675752,288678.8221675752,,0.306302266,2374644.2314353664,19282.11115925517,,0.306302266,7939168.411695302,11955540.977386832,24987080.642738476,8329026.880912825,16268195.292608127,,0.306302266,10887.159909362648,22355.36181689513,46722.706197310814,15574.235399103603,26461.39530846625,,0.306302266,-26122.5807874064,5615.179920526891,-10010.8526947992,17680.9846336928,7865.211804799999,7528.131298880001,1426.9049050953606,32461279.508434016,,0.306302266,32461279.508434016,960191.8283096727,288678.8221675752,16268195.292608127,26461.39530846625,19282.11115925517,14898470.058880918
,0.31332178,3.96727751758,39.672775175800005,246038.458106161,515696.6081905135,171898.86939683784,11004.634023093748,934247.5759188962,1106146.445315734,,0.31332178,436796.252610983,912904.1679569543,304301.38931898476,304301.38931898476,,0.31332178,2575208.6073801266,20910.693891926625,,0.31332178,8516192.349731121,12690218.872963106,26522557.44449289,8840852.48149763,17357044.83122875,,0.31332178,11682.991565672495,23382.48151005999,48869.38635602538,16289.79545200846,27972.787017680956,,0.31332178,-28661.7056365544,6420.43259630698,-11157.1955989848,17679.4527820488,8940.927125032,8557.744533959201,1622.0609369867839,27723991.421175722,,0.31332178,27723991.421175722,1106146.445315734,304301.38931898476,17357044.83122875,27972.787017680956,20910.693891926625,8907615.274402646
,0.320452482,4.17144466549,41.7144466549,270217.8367227649,566376.5857709153,188792.19525697175,12792.555845550245,1086034.6889711928,1274826.8842281646,,0.320452482,460829.6572327827,963133.9836165158,321044.66120550525,321044.66120550525,,0.320452482,2796400.4579988024,22706.771718950273,,0.320452482,9157908.911616791,13498556.89877028,28211983.918429885,9403994.639476627,18561903.55109342,,0.320452482,12567.759897130352,24492.056570669898,51188.398232700085,17062.79941090003,29630.55930803038,,0.320452482,-31519.710930687204,7343.1657531436995,-12431.338706658238,17680.9792099784,10140.761691703998,9706.1576192024,1839.7346484652269,22491956.67395849,,0.320452482,22491956.67395849,1274826.8842281646,321044.66120550525,18561903.55109342,29630.55930803038,22706.771718950273,2281844.2464044224
,0.327804205,4.38611878937,43.8611878937,296773.4344825518,622037.1186754287,207345.70622514287,14870.960807646601,1262482.6102324978,1469828.3164576406,,0.327804205,486473.4490729263,1016729.508562416,338909.836187472,338909.836187472,,0.327804205,3039359.08466838,24679.595767507242,,0.327804205,9865707.171848163,14380350.041133773,30054931.585969582,10018310.528656527,19884017.70050469,,0.327804205,13543.400975661778,25679.955366160513,53671.10671527547,17890.368905091822,31433.7698807536,,0.327804205,-34730.0153244496,8402.4786596014,-13843.960259934238,17680.9889448504,11476.50413756,10984.653960236,2082.0647319554078,16729626.02602784,,0.327804205,16729626.02602784,1469828.3164576406,338909.836187472,19884017.70050469,31433.7698807536,24679.595767507242,-5019243.192770225
,0.335323349,4.611840663640001,46.1184066364,325938.7808653085,683167.6846936865,227722.56156456217,17287.044235721743,1467598.0262617937,1695320.5878263558,,0.335323349,513860.2525555532,1073967.9278411062,357989.30928036873,357989.30928036873,,0.335323349,3306554.4611693565,26849.22222469517,,0.335323349,10648660.471320394,15344798.958075477,32070629.822377745,10690209.940792581,21338870.412112974,,0.335323349,14622.328424934192,26954.41642032458,56334.73031847837,18778.243439492788,33400.57186442698,,0.335323349,-38341.05723968561,9617.690615193498,-15412.033808621998,17680.9676672016,12965.291329983998,12409.635987270402,2352.160162392288,10372135.916933533,,0.335323349,10372135.916933533,1695320.5878263558,357989.30928036873,21338870.412112974,33400.57186442698,26849.22222469517,-13080294.186375288
,0.343062644,4.8491787871700005,48.491787871700005,357970.3418556583,750305.8365294598,250101.94550981993,20095.668155521715,1706038.4944531454,1956140.4399629654,,0.343062644,543005.4125326267,1134881.3121931895,378293.77073106315,378293.77073106315,,0.343062644,3599447.8365494693,29227.516432781686,,0.343062644,11511454.544261236,16395366.994447714,34266317.01839572,11422105.672798574,22933560.21705981,,0.343062644,15810.996880457058,28315.69202498245,59179.796332213315,19726.598777404437,35537.59565786149,,0.343062644,-42396.9339073968,11010.486198650098,-17148.52273377384,17680.9718392896,14621.240245303998,13994.6156633624,2652.582020066529,3377680.502841166,,0.343062644,3377680.502841166,1956140.4399629654,378293.77073106315,22933560.21705981,35537.59565786149,29227.516432781686,-21955079.037003316
,0.351005043,5.09873102378,50.9873102378,393149.8023078427,824041.9856372384,274680.6618790794,23360.609325458423,1983218.3958592305,2257899.0577383097,,0.351005043,574029.2924949913,1199721.2213145318,399907.07377151056,399907.07377151056,,0.351005043,3920656.5661846474,31835.731317419333,,0.351005043,12463196.874843437,17540642.895888165,36659943.65240626,12219981.217468753,24683178.09231219,,0.351005043,17121.892834601906,29770.292633164652,62219.91160331412,20739.970534438038,37861.863369039944,,0.351005043,-46955.745369232805,12607.6033292111,-19072.89403328592,17680.9771239344,16464.52733464,15758.904734584,2986.990747396638,-4316534.481933591,,0.351005043,-4316534.481933591,2257899.0577383097,399907.07377151056,24683178.09231219,37861.863369039944,31835.731317419333,-31727216.300442062
,0.359139393,5.3611258818300005,53.6112588183,431786.5121804187,905024.5295301577,301674.8431767192,27156.00468234562,2305431.6475116336,2607106.490688353,,0.359139393,607004.2711330963,1268638.9266681713,422879.64222272375,422879.64222272375,,0.359139393,4272463.171880893,34692.40095567285,,0.359139393,13512960.212187624,18788771.865161132,39268533.19818676,13089511.066062253,26602471.278249875,,0.359139393,18567.449907980903,31323.57201774116,65466.265517079024,21822.088505693006,40389.53841367391,,0.359139393,-52079.424034806405,14438.858245902999,-21204.159286828322,17680.9634951136,18515.519287831998,17721.9970326392,3359.0812344603146,-12772386.809345918,,0.359139393,-12772386.809345918,2607106.490688353,422879.64222272375,26602471.278249875,40389.53841367391,34692.40095567285,-42479926.15987621
,0.367538596,5.63702431877,56.3702431877,474220.2378686485,993965.6185726873,331321.8728575624,31568.037642929718,2679994.862394554,3011316.7352521163,,0.367538596,641921.7184270298,1341616.3915124922,447205.4638374974,447205.4638374974,,0.367538596,4656376.138129729,37809.7742416134,,0.367538596,14665640.328214323,20142637.883735664,42098113.17700753,14032704.392335843,28698344.720550165,,0.367538596,20154.360023685662,32974.01834782762,68915.69834695973,22971.899448986576,43126.25947267224,,0.367538596,-57830.01383998641,16537.26525095,-23558.683829659196,17680.9739253336,20792.852588423997,19901.7303346344,3772.234505285002,-22034674.679901578,,0.367538596,-22034674.679901578,3011316.7352521163,447205.4638374974,28698344.720550165,43126.25947267224,37809.7742416134,-54272477.63325564
,0.376124474,5.927121283210001,59.271212832100005,520824.13319381344,1091647.383174233,363882.46105807764,36696.89359667952,3115413.362634772,3479295.82369285,,0.376124474,678954.493437008,1419014.8912833466,473004.9637611155,473004.9637611155,,0.376124474,5076014.103047476,41217.2345167455,,0.376124474,15936523.499060832,21616979.924634594,45179488.0424863,15059829.347495433,30996352.846556265,,0.376124474,21903.574178027317,34734.11770250577,72594.30599823705,24198.10199941235,46101.676177439665,,0.376124474,-64293.08837976001,18941.481368434397,-26164.334175529682,17680.9728127768,23325.718327631996,22326.044685019202,4231.746437689964,-32204390.22845928,,0.376124474,-32204390.22845928,3479295.82369285,473004.9637611155,30996352.846556265,46101.676177439665,41217.2345167455,-67240362.77316369
,0.384924773,6.2321474210400005,62.3214742104,572008.0125311896,1198928.7942653734,399642.9314217911,42659.03377703855,3621574.221696502,4021217.1531182933,,0.384924773,718127.4478837922,1500886.3660771255,500295.4553590418,500295.4553590418,,0.384924773,5533514.66764482,44932.139101275934,,0.384924773,17334989.66823947,23219107.325367965,48527934.310019046,16175978.103339681,33510967.771579154,,0.384924773,23827.93340405875,36606.67439433559,76507.94948416138,25502.649828053793,49330.58323211254,,0.384924773,-71551.68954044802,21696.524545438002,-29043.42868477728,17680.965442088,26139.337701007997,25019.080370964803,4742.192608839145,-43333693.08863184,,0.384924773,-43333693.08863184,4021217.1531182933,500295.4553590418,33510967.771579154,49330.58323211254,44932.139101275934,-81460436.19102173
,0.393932046,6.55287104403,65.5287104403,628221.9751678659,1316753.259951847,438917.7533172823,49589.842025120335,4209970.963590945,4648888.716908228,,0.393932046,759455.071134768,1587261.098671665,529087.032890555,529087.032890555,,0.393932046,6030961.309351598,48971.40583193497,,0.393932046,18872573.472639482,24958410.645609792,52163078.24932446,17387692.74977482,36260266.2224143,,0.393932046,25943.201887028827,38596.48141450658,80666.64615631875,26888.882052106248,52832.083939135075,,0.393932046,-79698.183179304,24850.5320222108,-32219.78714879328,17680.96474674,29261.106347536,28007.058932641597,5308.5431532251405,-55499585.77481155,,0.393932046,-55499585.77481155,4648888.716908228,529087.032890555,36260266.2224143,52832.083939135075,48971.40583193497,-97039631.23679571
,0.403172996,6.8901,68.901,689960.3534994929,1446156.9009349372,482052.3003116457,57646.697986643994,4893964.464491131,5376016.764802776,,0.403172996,803089.418614158,1678456.8849035902,559485.6283011967,559485.6283011967,,0.403172996,6572224.880768743,53366.466031842196,,0.403172996,20563584.971751966,26846920.418816935,56110063.67532739,18703354.558442462,39266939.53019443,,0.403172996,28268.973027713382,40710.77900677918,85085.52812416849,28361.84270805616,56630.815735769545,,0.403172996,-88849.46698262401,28463.1485947528,-35727.78582960336,17680.973369055202,32728.471421632,31325.8226464192,5937.591715405812,-68796147.27944335,,0.403172996,-68796147.27944335,5376016.764802776,559485.6283011967,39266939.53019443,56630.815735769545,53366.466031842196,-114108586.4845094
