Reactor_Cost,XTOL,Diameter(ft),Length(ft),installation_cost,total_capital_investment,annual_capital_investment,catalyst_cost,annual_catalyst_cost,annual_reactor_cost,Reactor_Heating_Cost,XTOL,installation_cost,total_capital_investment,annual_capital_investment,annual_reactor_heating_cost,Water_Cost,XTOL,volume_flowrate,annual_water_cost,Furnace_Cost,XTOL,annual_operating_cost,installation_cost,total_capital_investment,annual_capital_investment,annual_furnace_cost,Pump_Cost,XTOL,annual_operating_cost,installation_cost,total_capital_investment,annual_capital_investment,annual_pump_cost,Economic Potential 2,XTOL,TOLCOST,BENZCOST,METHCOST,PXYLCOST,MXYLCOST,OXYLCOST,ETHCOST,economic_potential_2,Economic Potential 3,XTOL,economic_potential_2,annual_reactor_cost,annual_reactor_heating_cost,annual_furnace_cost,annual_pump_cost,annual_water_cost,economic_potential_3
,0.219152969,3.32431238257,33.243123825699996,176830.78238592285,370637.3198808943,123545.77329363144,6474.4568733811,549654.4116464163,673200.1849400478,,0.219152969,329008.6978285754,687628.1784617226,229209.39282057417,229209.39282057417,,0.219152969,1532496.4777585978,12443.871399399814,,0.219152969,6200521.418484906,9690015.01741244,20252131.386392,6750710.462130667,12951231.880615573,,0.219152969,9051.16872904831,19863.619835015328,41514.965455182035,13838.321818394012,22889.49054744232,,0.219152969,-15603.2826580792,2590.54207110939,-5679.27891379944,17680.9797662568,3233.3409582823992,3094.76920292744,729.7647558128501,49281706.73745847,,0.227034519,49281706.73745847,673200.1849400478,229209.39282057417,12951231.880615573,22889.49054744232,12443.871399399814,35392731.917135425
,0.226832325,3.5368809903200003,35.368809903199995,198537.180397001,416133.9301121141,138711.31003737135,7797.56854279026,661981.0794139648,800692.3894513361,,0.226832325,348239.617474487,727820.8005216777,242606.93350722588,242606.93350722588,,0.226832325,1672455.451735059,13580.338268088679,,0.226832325,6571589.418066933,10180763.017159076,21277794.70586247,7092598.235287489,13664187.653354421,,0.226832325,9601.15245522347,20629.666373329583,43116.002720258824,14372.00090675294,23973.15336197641,,0.226832325,-17120.823806852,3045.5056834302,-6527.333802274559,17678.356496392,3891.7036635624,3724.9163636954404,878.3571528954886,45401056.26941912,,0.236440999,45401056.26941912,800692.3894513361,242606.93350722588,13664187.653354421,23973.15336197641,13580.338268088679,30656015.801476065
,0.234229634,3.7630420592500005,37.6304205925,222908.09604735326,467215.36931525246,155738.4564384175,9391.070001067068,797262.7136322563,953001.1700706738,,0.234229634,369442.91087844834,772135.683735957,257378.561245319,257378.561245319,,0.234229634,1831663.007517012,14873.103621038137,,0.234229634,7017997.544945228,10765685.785471663,22500283.291635774,7500094.430545257,14518091.975490484,,0.234229634,10261.709263395514,21526.891668461685,44991.20358708492,14997.06786236164,25258.777125757155,,0.234229634,-18883.351236144,3585.6230494187203,-7498.71989941608,17680.969196967202,4647.9627385576,4448.7643354765605,1049.044755300532,40996887.46230834,,0.24534433,40996887.46230834,953001.1700706738,257378.561245319,14518091.975490484,25258.777125757155,14873.103621038137,25228283.874755066
,0.241594175,4.00366466064,40.0366466064,250270.59649010183,524567.1702432535,174855.72341441782,11310.217182254253,960190.3128684601,1135046.036282878,,0.241594175,392693.1839625348,820728.7544816977,273576.2514938992,273576.2514938992,,0.241594175,2011981.9287257777,16337.293261253313,,0.241594175,7538662.281068245,11440911.200070458,23911504.408147253,7970501.469382417,15509163.750450663,,0.241594175,11031.39303539701,22543.685629032476,47116.302964677874,15705.43432155929,26736.827356956303,,0.241594175,-20924.9528207912,4226.26932030714,-8609.19146719416,17680.976706725603,5515.7933673248,5279.40222301088,1244.9140488965613,35967672.73297894,,0.253917738,35967672.73297894,1135046.036282878,273576.2514938992,15509163.750450663,26736.827356956303,16337.293261253313,19006812.57413329
,0.249033222,4.25967354434,42.5967354434,280991.90883466403,588959.0409174558,196319.6803058186,13621.558830227297,1156413.5881911716,1352733.2684969902,,0.249033222,418142.8924686443,873918.6452594665,291306.2150864888,291306.2150864888,,0.249033222,2216052.3103531525,17994.344760067594,,0.249033222,8139527.378233339,12211521.542812442,25522080.024478003,8507360.008159334,16646887.386392672,,0.249033222,11919.006875599885,23681.658325522276,49494.665900341555,16498.22196678052,28417.228842380406,,0.249033222,-23290.615432979997,4988.40621231369,-9877.7486905092,17680.970309524,6510.909877494399,6231.87088274464,1469.5117551191925,30263435.04670979,,0.262267882,30263435.04670979,1352733.2684969902,291306.2150864888,16646887.386392672,28417.228842380406,17994.344760067594,11926096.603131192
,0.256694106,4.5320525510100005,45.3205255101,315484.33337258454,661255.1627489373,220418.38758297908,16405.24314959211,1392736.78822058,1613155.1758035591,,0.256694106,445881.1651056793,931891.6350708697,310630.5450236232,310630.5450236232,,0.256694106,2446214.194531451,19863.25925959538,,0.256694106,8824328.624584751,13079462.351234442,27336076.31407998,9112025.43802666,17936354.06261141,,0.256694106,12930.096296747679,24937.386517020295,52119.13782057241,17373.0459401908,30303.14223693848,,0.256694106,-26028.204700716007,5892.011425702069,-11323.37120617656,17680.97170022,7649.591523951998,7321.7518872112,1726.5120893518797,23791991.164288316,,0.270466928,23791991.164288316,1613155.1758035591,310630.5450236232,17936354.06261141,30303.14223693848,19863.25925959538,3881684.9793531885
,0.26458994,4.8218484837,48.218484837000005,354210.788071234,742425.8117973065,247475.27059910216,19757.797908017554,1677354.7182327404,1924829.9888318426,,0.26458994,476069.8474857617,994985.9812452418,331661.9937484139,331661.9937484139,,0.26458994,2705615.6036241427,21969.598701428036,,0.26458994,9603191.462181453,14054445.61737357,29373791.34031076,9791263.780103587,19394455.24228504,,0.26458994,14079.55931207487,26318.165160982015,55004.965186452406,18334.988395484135,32414.547707559006,,0.26458994,-29196.923397168805,6964.342204357699,-12970.49866328232,17680.971004871997,8952.53681448,8568.856665288,2020.5867345766965,16461951.609454617,,0.278608301,16461951.609454617,1924829.9888318426,331661.9937484139,19394455.24228504,32414.547707559006,21969.598701428036,-5243379.761819664
,0.272747756,5.13017504505,51.3017504505,397691.01069367793,833560.358413949,277853.45280464966,23795.47682810185,2020136.8348857302,2297990.2876903797,,0.272747756,508849.77650008077,1063496.0328851687,354498.67762838956,354498.67762838956,,0.272747756,2997483.004132804,24339.561993558367,,0.272747756,10486448.771194177,15145884.600248674,31654898.814519726,10551632.938173242,21038081.709367417,,0.272747756,15382.582546756754,27829.94654180955,58164.58827238195,19388.196090793983,34770.778637550735,,0.272747756,-32864.0088224248,8235.9953172603,-14845.580664762238,17680.965442088,10442.498508063998,9994.9628577184,2356.870943315075,8163884.187258647,,0.286759919,8163884.187258647,2297990.2876903797,354498.67762838956,21038081.709367417,34770.778637550735,24339.561993558367,-15585796.828058649
,0.281204849,5.458217102590001,54.58217102590001,446508.5305687772,935881.880072157,311960.626690719,28658.290338176466,2432969.4401681065,2744930.0668588253,,0.281204849,544337.0348420927,1137664.4028199736,379221.4676066579,379221.4676066579,,0.281204849,3325065.9246729002,26999.535308343948,,0.281204849,11484769.9507274,16363056.320057655,34198787.70892049,11399595.902973497,22884365.8537009,,0.281204849,16854.85607769487,29477.69956212217,61608.39208483533,20536.13069494511,37390.98677263998,,0.281204849,-37105.4879866128,9745.0174082858,-16977.035173266002,17680.9629388352,12144.345189815998,11623.873253109601,2740.9775799533227,-1200876.337512927,,0.295004138,-1200876.337512927,2744930.0668588253,379221.4676066579,22884365.8537009,37390.98677263998,26999.535308343948,-27273784.247760292
,0.290036478,5.807235347760001,58.072353477600004,501318.5149896595,1050763.6074183264,350254.5358061088,34514.861990620586,2930167.971078727,3280422.5068848357,,0.290036478,582612.2618702232,1217659.6273087664,405886.54243625543,405886.54243625543,,0.290036478,3691500.514773164,29974.98417995809,,0.290036478,12607475.629463004,17713092.338842303,37020362.98818041,12340120.996060135,24947596.62552314,,0.290036478,18510.07507889499,31262.864786736976,65339.38740428028,21779.795801426757,40289.870880321745,,0.290036478,-42006.419709596805,11534.505473097,-19394.79260105304,17680.967528132,14084.826801752,13481.1913673912,3178.9440922864405,-11742332.941128299,,0.303227745,-11742332.941128299,3280422.5068848357,405886.54243625543,24947596.62552314,40289.870880321745,29974.98417995809,-40446503.471032806
,0.299203208,6.17857111898,61.785711189800004,562856.5606011021,1179747.35101991,393249.1170066367,41568.275771594286,3528973.411859307,3922222.5288659437,,0.299203208,623847.4315894215,1303841.1320218907,434613.71067396353,434613.71067396353,,0.299203208,4101033.810459362,33300.394540930014,,0.299203208,13871886.054908652,19212136.154537655,40153364.5629837,13384454.854327898,27256340.90923655,,0.299203208,20373.624665508,33197.9064442075,69383.62446839368,23127.874822797894,43501.4994883059,,0.299203208,-47671.91573331121,13654.645485855199,-22137.23042769888,17680.9747597512,16297.802491991997,15599.325242335199,3678.4125141016166,-23618583.18584524,,0.311661946,-23618583.18584524,3922222.5288659437,434613.71067396353,27256340.90923655,43501.4994883059,33300.394540930014,-55308562.228650935
,0.308685202,6.57365145439,65.7365145439,631948.5488969632,1324564.158488035,441521.3861626783,50063.11638935026,4250149.985137548,4691671.371300227,,0.308685202,668192.2155908439,1396521.7305848638,465507.2435282879,465507.2435282879,,0.308685202,4558006.284547918,37011.01103052909,,0.308685202,15296396.855723597,20876670.709836226,43632241.783557706,14544080.594519235,29840477.450242832,,0.308685202,22472.492150001995,35294.33951191708,73765.1695799067,24588.3898599689,47060.8820099709,,0.308685202,-54221.809390792805,16168.139751499699,-25246.231139095198,17680.966971853602,18820.797442552,18014.1918378712,4247.852222715061,-36969152.272680946,,0.320206191,-36969152.272680946,4691671.371300227,465507.2435282879,29840477.450242832,47060.8820099709,37011.01103052909,-72050880.23079279
,0.3184858,6.993994636740001,69.9399463674,709521.7385516517,1487157.564004262,495719.18800142064,60293.9512320832,5118705.234807064,5614424.422808484,,0.3184858,715754.6600027167,1495927.239405678,498642.41313522594,498642.41313522594,,0.3184858,5066611.988743056,41140.88934859361,,0.3184858,16899856.15674364,22722757.141403902,47490562.42553415,15830187.47517805,32730043.631921686,,0.3184858,24834.29194441612,37561.791241350526,78504.14369442259,26168.04789814086,51002.339842556976,,0.3184858,-61792.40600450321,19146.7714951608,-28766.654484883205,17680.9693360368,21694.889840791995,20765.1088476152,4896.534619078503,-51954508.75823043,,0.32890404,-51954508.75823043,5614424.422808484,498642.41313522594,32730043.631921686,51002.339842556976,41140.88934859361,-90889762.45528698
,0.328598642,7.44121609919,74.4121609919,796617.2236593395,1669709.7007899757,556569.9002633252,72615.54672247938,6164757.351960489,6721327.252223814,,0.328598642,766656.7332969116,1602312.572590545,534104.190863515,534104.190863515,,0.328598642,5631451.777958727,45727.38843702486,,0.328598642,18704375.296707466,24769212.358651303,51767653.829581216,17255884.609860405,35960259.90656787,,0.328598642,27491.413918545997,40011.94472520499,83624.96447567841,27874.98815855947,55366.402077105464,,0.328598642,-70542.348728808,22675.612478361098,-32749.672016142,17680.9664155752,24967.295673712,23897.2687162672,5635.1163137403255,-68751453.35044758,,0.337765325,-68751453.35044758,6721327.252223814,534104.190863515,35960259.90656787,55366.402077105464,45727.38843702486,-112068238.49061692
,0.339046683,7.917034560780001,79.1703456078,894403.8939268407,1874670.5616706582,624890.1872235527,87455.16891021833,7424579.443940409,8049469.631163962,,0.339046683,821009.0525612679,1715908.9198530498,571969.6399510165,571969.6399510165,,0.339046683,6257271.10540618,50809.04137589818,,0.339046683,20732998.82167163,27034807.0579619,56502746.75114036,18834248.917046785,39567247.73871842,,0.339046683,30477.59459222779,42655.01441416738,89148.98012560981,29716.326708536602,60193.92130076439,,0.339046683,-80654.36982547201,26854.935846522,-37252.1545182036,17680.9698923152,28691.205390175994,27461.5823020256,6475.602402327218,-87549162.35902312,,0.346777314,-87549162.35902312,8049469.631163962,571969.6399510165,39567247.73871842,60193.92130076439,50809.04137589818,-135848852.3315332
,0.349802698,8.423278555620001,84.2327855562,1004194.10474466,2104790.8435448073,701596.947848269,105327.39649112553,8941857.097944511,9643454.04579278,,0.349802698,878886.6231153613,1836873.042311105,612291.0141037016,612291.0141037016,,0.349802698,6948646.463377155,56423.0092826225,,0.349802698,23014545.200763907,29543538.283338256,61745995.01217695,20581998.337392315,43596543.53815623,,0.349802698,33834.9999412683,45505.76458855321,95107.0479900762,31702.349330025398,65537.3492712937,,0.349802698,-92339.215009456,31802.6568977461,-42336.36125571816,17680.914264475203,32926.053727784,31514.937139450398,7431.407290210036,-108554796.60589378,,0.355948007,-108554796.60589378,9643454.04579278,612291.0141037016,43596543.53815623,65537.3492712937,56423.0092826225,-162529045.5625004
,0.360901992,8.96189361828,89.6189361828,1127461.3222008634,2363158.9313330096,787719.6437776699,126851.96922872757,10769203.637647184,11556923.281424854,,0.360901992,940462.6336680565,1965566.9043662378,655188.9681220793,655188.9681220793,,0.360901992,7711597.522805735,62618.17188518256,,0.360901992,25579416.745404042,32319714.2114595,67548202.70195034,22516067.567316778,48095484.31272082,,0.360901992,37608.11408036442,48577.559249814105,101527.09883211147,33842.366277370485,71450.48035773491,,0.360901992,-105847.951812336,37659.9404067855,-48078.525012989034,17681.0081364552,37743.805913576,36126.2142315656,8518.773470526088,-132003387.53129561,,0.365356233,-132003387.53129561,11556923.281424854,655188.9681220793,48095484.31272082,71450.48035773491,62618.17188518256,-192445052.7458063
,0.37234334,9.534949731660001,95.34949731660001,1265859.8952488748,2653242.340441642,884414.1134805472,152775.27842345394,12969984.574491143,13854398.68797169,,0.37234334,1005584.7600866435,2101672.148581085,700557.3828603616,700557.3828603616,,0.37234334,8548273.592782917,69411.98157339728,,0.37234334,28457777.789106682,35385986.394825816,73956711.56518595,24652237.188395314,53110014.977501996,,0.37234334,41840.97110671868,51880.31479527299,108429.85792212054,36143.28597404018,77984.25708075886,,0.37234334,-121444.89558117601,44588.113617861,-54543.36983746247,17680.985885319198,43211.329074144,41359.414970966405,9752.79296184629,-158074375.6042879,,0.374949609,-158074375.6042879,13854398.68797169,700557.3828603616,53110014.977501996,77984.25708075886,69411.98157339728,-225886742.8912761
,0.384151656,10.14464910296,101.44649102960001,1421247.2144179714,2978934.1614200682,992978.0538066893,183996.24054154783,15620514.170975154,16613492.224781843,,0.384151656,1074264.0886662717,2245211.9453125075,748403.9817708358,748403.9817708358,,0.384151656,9462818.9130904,76838.08957429405,,0.384151656,31685681.561797276,38769845.040645875,81028976.13494988,27009658.711649958,58695340.27344723,,0.384151656,46586.21414931372,55427.6661381574,115843.82222874896,38614.60740958298,85200.8215588967,,0.384151656,-139451.60220065602,52778.6507835125,-61815.254484208315,17680.9803225352,49413.162026927996,47295.45508291681,11152.546097959903,-187010408.323747,,0.384709661,-187010408.323747,16613492.224781843,748403.9817708358,58695340.27344723,85200.8215588967,76838.08957429405,-263229683.71488014
,0.396390051,10.79333489114,107.93334891139999,1595708.7032074092,3344605.44192273,1114868.4806409099,221597.48018095034,18812702.744528595,19927571.225169506,,0.396390051,1146074.76829848,2395296.265743823,798432.0885812743,798432.0885812743,,0.396390051,10453319.177542645,84880.95172164627,,0.396390051,35290806.204196006,42488638.28919488,88801254.0244173,29600418.008139096,64891224.2123351,,0.396390051,51884.09301339851,59221.34511652888,123772.61129354534,41257.53709784844,93141.63011124695,,0.396390051,-160197.35482127202,62453.063210714194,-69957.61753575168,17680.9825476488,56422.675982008004,54004.56129706481,12734.592709248247,-218901637.3742679,,0.394668425,-218901637.3742679,19927571.225169506,798432.0885812743,64891224.2123351,93141.63011124695,84880.95172164627,-304696887.4821867
,0.409017827,11.483500000000001,114.83500000000001,1791585.7534430483,3755163.7392166294,1251721.246405543,266882.8610492777,22657242.891162638,23908964.13756818,,0.409017827,1221416.6398614193,2552760.7773103663,850920.2591034553,850920.2591034553,,0.409017827,11529063.415812064,93615.99493639395,,0.409017827,39333406.30584043,46591618.20139863,97376482.04092313,32458827.346974377,71792233.6528148,,0.409017827,57822.670921062425,63293.94001183869,132284.33462474286,44094.77820824762,101917.44912931004,,0.409017827,-184153.61690612,73878.48392741899,-79106.17860190367,17680.9434690912,64370.77331087199,61612.0258832632,14528.47753349498,-254191094.778649,,,-254191094.778649,23908964.13756818,850920.2591034553,71792233.6528148,101917.44912931004,93615.99493639395,-350938746.2722012
