Reactor_Cost,XTOL,Diameter(ft),Length(ft),installation_cost,total_capital_investment,annual_capital_investment,catalyst_cost,annual_catalyst_cost,annual_reactor_cost,Reactor_Heating_Cost,XTOL,installation_cost,total_capital_investment,annual_capital_investment,annual_reactor_heating_cost,Water_Cost,XTOL,volume_flowrate,annual_water_cost,Furnace_Cost,XTOL,annual_operating_cost,installation_cost,total_capital_investment,annual_capital_investment,annual_furnace_cost,Pump_Cost,XTOL,annual_operating_cost,installation_cost,total_capital_investment,annual_capital_investment,annual_pump_cost,Economic Potential 2,XTOL,TOLCOST,BENZCOST,METHCOST,PXYLCOST,MXYLCOST,OXYLCOST,ETHCOST,economic_potential_2,Economic Potential 3,XTOL,economic_potential_2,annual_reactor_cost,annual_reactor_heating_cost,annual_furnace_cost,annual_pump_cost,annual_water_cost,economic_potential_3
,0.17801137,4.56963696378,45.6963696378,320389.200294228,671535.7638167018,223845.25460556726,16816.78442033008,1427674.9273509393,1651520.1819565066,,0.17801137,255795.08363428983,534611.7247956657,178203.9082652219,178203.9082652219,,0.17801137,1175616.042252419,9546.002263089642,,0.17801137,9603647.79432513,14055013.288193794,29374977.772325028,9791659.257441675,19395307.051766805,,0.17801137,12648.184766792228,24591.341629563027,51395.904005786724,17131.968001928908,29780.152768721135,,0.17801137,-17775.157185187203,4988.52579364654,-4214.2641547464,17680.968779758397,3173.3257696504,3037.3260938082403,520.2904867844882,60399777.00727286,,0.17801137,60399777.00727286,1651520.1819565066,178203.9082652219,19395307.051766805,29780.152768721135,9546.002263089642,39135419.71025251
,0.187993159,4.757961803190001,47.579618031900004,345494.5428155988,724156.561741495,241385.52058049833,18982.819321552004,1611562.2653192587,1852947.785899757,,0.187993159,264720.9784394122,553266.8449383714,184422.2816461238,184422.2816461238,,0.187993159,1239317.786276381,10063.260424564212,,0.187993159,9772361.437585412,14264615.275277637,29813045.92533026,9937681.975110086,19710043.412695497,,0.187993159,12876.785838792966,24872.181413657214,51982.85915454357,17327.619718181188,30204.405556974154,,0.187993159,-19103.4202328304,5556.765207680569,-4644.9512623224,17680.9757332384,3651.3516580127994,3494.8651583836804,598.6664077991636,58959159.26018874,,0.187993159,58959159.26018874,1852947.785899757,184422.2816461238,19710043.412695497,30204.405556974154,10063.260424564212,37171478.113965824
,0.207874747,5.15821516006,51.5821516006,401761.05359120684,842091.1683271696,280697.0561090565,24187.791765619306,2053442.7384353888,2334139.7945444454,,0.207874747,284377.14668086846,594348.236563015,198116.07885433832,198116.07885433832,,0.207874747,1383689.2903443957,11235.55703759649,,0.207874747,10268824.401967641,14878292.354099821,31095631.020068623,10365210.340022873,20634034.741990514,,0.207874747,13544.201718273944,25680.915977986602,53673.11439399199,17891.038131330664,31435.239849604608,,0.207874747,-22200.4064318728,6898.763788456499,-5635.452312669599,17680.97517696,4756.4196014552,4552.57304710712,779.8505595872654,55686695.94654304,,0.207874747,55686695.94654304,2334139.7945444454,198116.07885433832,20634034.741990514,31435.239849604608,11235.55703759649,32477734.534266543
,0.217914422,5.37079659652,53.7079659652,433242.60261231905,908076.4950754208,302692.1650251403,27303.22673410402,2317930.186280706,2620622.351305846,,0.217914422,295134.4084956291,616830.9137558647,205610.30458528822,205610.30458528822,,0.217914422,1465029.9619500074,11896.043291034059,,0.217914422,10588497.28981479,15271076.411176467,31916549.699358813,10638849.899786271,21227347.189601064,,0.217914422,13972.514114119462,26191.532710851287,54740.30336567919,18246.76778855973,32219.28190267919,,0.217914422,-23998.024532476804,7687.4156772779,-6202.274264035199,17680.974481612004,5392.2213024344,5161.126103758641,884.0950056681163,53835100.26004832,,0.217914422,53835100.26004832,2620622.351305846,205610.30458528822,21227347.189601064,32219.28190267919,11896.043291034059,29737405.089362413
,0.228108917,5.592138991990001,55.9213899199,467191.0121224322,979232.3614086179,326410.78713620594,30819.935972827752,2616484.1476931893,2942894.9348293953,,0.228108917,306542.92674210767,640674.7168910049,213558.2389636683,213558.2389636683,,0.228108917,1553056.3224943385,12610.817338654027,,0.228108917,10952178.252328612,15715778.453855626,32845976.968558256,10948658.989519417,21900837.24184803,,0.228108917,14459.159328034137,26764.152800759293,55937.079353586916,18645.693117862305,33104.85244589644,,0.228108917,-25984.7654119696,8565.919404202199,-6822.5565932856,17680.9634951136,6090.6307519455995,5829.60371971936,998.6044526881286,51820958.52007153,,0.228108917,51820958.52007153,2942894.9348293953,213558.2389636683,21900837.24184803,33104.85244589644,12610.817338654027,26717952.434645887
,0.238494481,5.82260338771,58.2260338771,503799.57987579814,1055963.919419673,351987.973139891,34789.60410918794,2953492.432186268,3305480.4053261587,,0.238494481,318606.64974930766,665887.897976053,221962.6326586843,221962.6326586843,,0.238494481,1648076.101691927,13382.377945738446,,0.238494481,11359204.05819119,16210864.885188308,33880707.61004356,11293569.203347854,22652773.261539042,,0.238494481,15003.337361719105,27395.415655486348,57256.41871996646,19085.472906655486,34088.81026837459,,0.238494481,-28178.1381913016,9546.011833287499,-7500.215879632799,17680.979905326403,6856.7229022488,6562.8633492952795,1124.210991021065,49653344.51849385,,0.238494481,49653344.51849385,3305480.4053261587,221962.6326586843,22652773.261539042,34088.81026837459,13382.377945738446,23425657.030755855
,0.249110282,6.06256575347,60.625657534700004,543276.7581737763,1138708.0851322352,379569.361710745,39270.5737338822,3333908.082616041,3713477.444326786,,0.249110282,331342.02145817026,692504.8248475757,230834.94161585858,230834.94161585858,,0.249110282,1750509.4688932872,14214.136887413491,,0.249110282,11809109.953039024,16755024.26906493,35018000.7223457,11672666.907448567,23481776.86048759,,0.249110282,15604.4386666604,28082.157978510815,58691.7101750876,19563.903391695865,35168.34205835627,,0.249110282,-30598.6604435064,10635.4604674181,-8240.051599092,17680.9769848648,7696.601518087999,7366.7471673128,1261.9153714151223,47294364.151978426,,0.249110282,47294364.151978426,3713477.444326786,230834.94161585858,23481776.86048759,35168.34205835627,14214.136887413491,19818892.42660242
,0.259954948,6.312417479760001,63.1241747976,585847.321174146,1227935.98518101,409311.99506033666,44328.70067570044,3763321.9844474853,4172633.979507822,,0.259954948,344768.87856434303,720566.9561994768,240188.98539982561,240188.98539982561,,0.259954948,1860823.9761200752,15109.89068609501,,0.259954948,12304012.798947971,17350029.91670353,36261562.52591038,12087187.508636791,24391200.307584763,,0.259954948,16265.293849453377,28825.066913420338,60244.3898490485,20081.463283016164,36346.757132469545,,0.259954948,-33269.146305318405,11849.0773785363,-9047.3847645456,17681.0068848288,8617.029132655998,8247.7278841136,1412.8263582066895,44752763.03309063,,0.259954948,44752763.03309063,4172633.979507822,240188.98539982561,24391200.307584763,36346.757132469545,15109.89068609501,15897283.112779656
,0.271077385,6.5725661652100005,65.7256616521,631753.6693446382,1324155.6909463617,441385.2303154539,50038.32469365217,4248045.273471512,4689430.503786966,,0.271077385,358869.61719271255,750037.4999327692,250012.49997758973,250012.49997758973,,0.271077385,1979191.46223609,16071.03467335705,,0.271077385,12842967.341761252,17993930.60923611,37607314.97330347,12535771.657767821,25378738.99952907,,0.271077385,16984.71322112699,29620.2142834991,61906.247852513116,20635.415950837705,37620.1291719647,,0.271077385,-36210.8801241088,13198.755090651497,-9926.330983199998,17680.9764285864,9623.744200336,9211.298020321601,1577.8848227812346,42016896.76124862,,0.271077385,42016896.76124862,4689430.503786966,250012.49997758973,25378738.99952907,37620.1291719647,16071.03467335705,11645023.594109671
,0.282494938,6.843436108740001,68.4343610874,681257.1798911308,1427915.04905181,475971.68301727,56483.358433938265,4795201.783714551,5271173.46673182,,0.282494938,373662.6494947153,780954.937443955,260318.3124813183,260318.3124813183,,0.282494938,2106090.5318310205,17101.455118467886,,0.282494938,13427371.965856353,18687570.18867905,39057021.694339216,13019007.231446404,26446379.19730276,,0.282494938,17764.531083501843,30467.049025667347,63676.13246364475,21225.377487881582,38989.90857138342,,0.282494938,-39451.0821382416,14698.7498121398,-10882.9717918056,17680.977541143202,10724.625650928,10264.9988373168,1758.382567605238,39068495.9045496,,0.282494938,39068495.9045496,5271173.46673182,260318.3124813183,26446379.19730276,38989.90857138342,17101.455118467886,7034533.564343855
