Reactor_Cost,XTOL,Diameter(ft),Length(ft),installation_cost,total_capital_investment,annual_capital_investment,catalyst_cost,annual_catalyst_cost,annual_reactor_cost,Reactor_Heating_Cost,XTOL,installation_cost,total_capital_investment,annual_capital_investment,annual_reactor_heating_cost,Water_Cost,XTOL,volume_flowrate,annual_water_cost,Furnace_Cost,XTOL,annual_operating_cost,installation_cost,total_capital_investment,annual_capital_investment,annual_furnace_cost,Pump_Cost,XTOL,annual_operating_cost,installation_cost,total_capital_investment,annual_capital_investment,annual_pump_cost,Economic Potential 2,XTOL,TOLCOST,BENZCOST,METHCOST,PXYLCOST,MXYLCOST,OXYLCOST,ETHCOST,economic_potential_2,Economic Potential 3,XTOL,economic_potential_2,annual_reactor_cost,annual_reactor_heating_cost,annual_furnace_cost,annual_pump_cost,annual_water_cost,economic_potential_3
,0.0502821651,2.345915,23.45915,92206.63636525114,193265.10982156638,64421.703273855455,2275.2790975519683,193161.71505258896,257583.4183264444,,0.0502821651,200628.58739060414,419313.74764636264,139771.2492154542,139771.2492154542,,0.0502821651,809019.0884204194,6569.234997973805,,0.0502821651,17885914.64762255,23844869.54467973,49835777.34838063,16611925.782793544,34497840.43041609,,0.0502821651,23496.82485552635,36288.91365829048,75843.8295458271,25281.2765152757,48778.10137080205,,0.0502821651,-9368.107072680801,1242.85794091858,-1610.3604862007999,17680.9760113776,232.43949564303998,222.477802972624,38.11019337207085,68772910.16602886,,0.0502821651,68772910.16602886,257583.4183264444,139771.2492154542,34497840.43041609,48778.10137080205,6569.234997973805,33822367.7317021
,0.0752643294,2.44594639048,24.4594639048,99686.81671163945,208943.5678275963,69647.8559425321,2578.9247060690363,218939.96202565255,288587.81796818465,,0.0752643294,205236.18866305813,428943.63430579146,142981.2114352638,142981.2114352638,,0.0752643294,837779.5039656138,6802.769572200784,,0.0752643294,12456613.066041933,17532766.466260426,36643481.914484285,12214493.97149476,24671107.037536696,,0.0752643294,16365.523035399166,28936.677816925705,60477.65663737472,20159.218879124906,36524.74191452407,,0.0752643294,-9759.651635244802,1372.0844920779098,-1769.321431476,17680.9879713632,395.56096427344,378.608351518864,64.8551776816546,68159459.70508327,,0.0752643294,68159459.70508327,288587.81796818465,142981.2114352638,24671107.037536696,36524.74191452407,6802.769572200784,43013456.1266564
,0.097179874,2.550243189233,25.50243189233,107773.82016053467,225893.92705648066,75297.97568549355,2923.093112971399,248158.4257366344,323456.40142212796,,0.097179874,210218.58222307573,439356.8368462282,146452.27894874272,146452.27894874272,,0.097179874,869272.8869217205,7058.495841804369,,0.097179874,10084232.116253553,14650649.49908485,30619857.453087337,10206619.151029112,20290851.267282665,,0.097179874,13249.546826599722,25325.883254848053,52931.096002632425,17643.69866754414,30893.245494143863,,0.097179874,-10195.4325860096,1516.4544225719299,-1945.1954949552003,17680.9761504472,576.3887145015999,551.6863410229599,94.50323963847161,67476953.41582151,,0.097179874,67476953.41582151,323456.40142212796,146452.27894874272,20290851.267282665,30893.245494143863,7058.495841804369,46678241.72683203
,0.116085055,2.6589872719320002,26.589872719320002,116516.87436129263,244219.36866126937,81406.45622042312,3313.1922427880454,281276.21644502674,362682.67266544985,,0.116085055,215631.7704666507,450670.4002752999,150223.4667584333,150223.4667584333,,0.116085055,903947.6532593668,7340.054944466057,,0.116085055,8849035.814053994,13110583.769473614,27401120.078199852,9133706.692733284,17982742.506787278,,0.116085055,11627.333529466236,23311.57730461491,48721.196566645165,16240.398855548388,27867.732385014624,,0.116085055,-10681.0000479016,1679.66734998453,-2140.0370590103994,17680.973369055202,777.092919792,743.7889375152001,127.41019550780618,66731349.66928331,,0.116085055,66731349.66928331,362682.67266544985,150223.4667584333,17982742.506787278,27867.732385014624,7340.054944466057,48200493.23574267
,0.132955024,2.772368273815,27.723682738150004,125969.20083671554,264031.44495375577,88010.48165125192,3755.3517438570775,318813.7157545331,406824.19740578503,,0.132955024,221491.11695076578,462916.43442710047,154305.4781423668,154305.4781423668,,0.132955024,942012.0490645509,7649.137838404153,,0.132955024,8119187.368642417,12185578.426895935,25467858.912212502,8489286.304070834,16608473.67271325,,0.132955024,10671.434902887662,22071.818388512613,46130.100431991355,15376.700143997117,26048.13504688478,,0.132955024,-11220.636817116801,1860.8758903259297,-2355.1337606183997,17680.9753160296,999.1460337824,956.3254894774401,163.81746300316053,65895762.36129911,,0.132955024,65895762.36129911,406824.19740578503,154305.4781423668,16608473.67271325,26048.13504688478,7649.137838404153,48692461.740152426
,0.147949717,2.8905839210660003,28.90583921066,136188.33907781032,285450.75870709046,95150.25290236349,4256.519313007768,361360.75417722197,456511.00707958546,,0.147949717,227837.72126429595,476180.8374423785,158726.94581412617,158726.94581412617,,0.147949717,983857.7867428804,7988.925228352187,,0.147949717,7686968.473574626,11631944.057128135,24310763.0793978,8103587.6931326,15790556.166707225,,0.147949717,10108.797701667148,21321.30019944282,44561.51741683549,14853.839138945164,24962.636840612315,,0.147949717,-11820.926639416,2066.14573782169,-2592.8310059568,17680.98560718,1245.0612288631996,1191.70146191192,204.13709874208408,64990328.93654067,,0.147949717,64990328.93654067,456511.00707958546,158726.94581412617,15790556.166707225,24962.636840612315,7988.925228352187,48551583.25487077
,0.161529039,3.0138403621960004,30.138403621960002,147236.49565394415,308607.6948906669,102869.2316302223,4824.569809509475,409585.8744531481,512455.1060833704,,0.161529039,234699.4916695687,490521.9375893985,163507.3125297995,163507.3125297995,,0.161529039,1029811.5147242988,8362.069499561305,,0.161529039,7438098.017538116,11311054.173732748,23640103.22310144,7880034.40770048,15318132.425238596,,0.161529039,9786.910665616073,20884.40874405932,43648.41427508398,14549.471425027994,24336.382090644067,,0.161529039,-12488.2406088112,2295.8919165218895,-2855.24941292064,17680.9850509016,1517.1739900016,1452.15224757296,248.75202062728331,63989441.41173196,,0.161529039,63989441.41173196,512455.1060833704,163507.3125297995,15318132.425238596,24336.382090644067,8362.069499561305,47962648.11628999
,0.173775848,3.142352538796,31.42352538796,159180.92380908385,333643.21630383976,111214.40543461325,5468.429035626457,464246.8400037044,575461.2454383177,,0.173775848,242129.8452630808,506051.37659983884,168683.79219994627,168683.79219994627,,0.173775848,1080395.1574956588,8772.808678864749,,0.173775848,7324795.954935691,11164432.990021424,23333664.949144777,7777888.316381592,15102684.271317285,,0.173775848,9643.174118969071,20687.464740022795,43236.80130664764,14412.26710221588,24055.44122118495,,0.173775848,-13231.139367933602,2553.7213611839397,-3145.52251273392,17680.977680212804,1818.8120605759998,1740.8629722656,298.20783729581433,62884748.25156308,,0.173775848,62884748.25156308,575461.2454383177,168683.79219994627,15102684.271317285,24055.44122118495,8772.808678864749,47005090.69270749
,0.185320802,3.276344562852,32.76344562852,172094.33313723432,360709.72225564317,120236.57408521438,6198.2140070619735,526202.5433078654,646439.1173930798,,0.185320802,250107.09527205356,522723.8291185919,174241.27637286397,174241.27637286397,,0.185320802,1135639.8150834716,9221.395298477788,,0.185320802,7295468.9295609165,11126426.42031668,23254231.21846186,7751410.406153953,15046879.33571487,,0.185320802,9609.938074223006,20641.75883677953,43141.27596886921,14380.425322956402,23990.363397179408,,0.185320802,-14054.3994359552,2843.4779001354495,-3464.5354594819196,17680.9757332384,2151.232413204,2059.0367383524,352.71064007666064,61683263.01599378,,0.185320802,61683263.01599378,646439.1173930798,174241.27637286397,15046879.33571487,23990.363397179408,9221.395298477788,45782491.52781731
,0.195962222,3.41605009406,34.1605009406,186055.33090186788,389971.9735703151,129990.6578567717,7025.391850657642,596426.4956547894,726417.1535115611,,0.195962222,258711.3780868545,540706.7802015259,180235.59340050863,180235.59340050863,,0.195962222,1196299.3511488643,9713.950731328776,,0.195962222,7348103.87236564,11194622.773931304,23396761.597516425,7798920.532505475,15147024.404871114,,0.195962222,9684.609137953423,20744.357647215977,43355.70748268139,14451.90249422713,24136.511632180554,,0.195962222,-14969.844225047202,3167.9249091907504,-3816.73945880136,17680.9735081248,2519.1195426039994,2411.1572764924,413.02848623758865,60355803.31622796,,0.195962222,60355803.31622796,726417.1535115611,180235.59340050863,15147024.404871114,24136.511632180554,9713.950731328776,44268275.70208126
,0.206109373,3.5617127794800005,35.617127794800005,201148.90378545085,421608.102334305,140536.034111435,7962.960183181201,676022.1405513206,816558.1746627556,,0.206109373,267944.41473357275,560003.826793167,186667.942264389,186667.942264389,,0.206109373,1262610.4336686109,10252.39672138912,,0.206109373,7459634.5741181,11338886.029252306,23698271.801137317,7899423.933712439,15359058.507830538,,0.206109373,9836.961505645379,20952.715076713113,43791.174510330406,14597.058170110135,24434.019675755513,,0.206109373,-15985.2122789616,3531.5088689928602,-4204.19527773912,17680.975872307998,2924.9460096584003,2799.59118067304,479.56676902554204,58901526.32325053,,0.206109373,58901526.32325053,816558.1746627556,186667.942264389,15359058.507830538,24434.019675755513,10252.39672138912,42504555.282095715
,0.215860049,3.7135865947599997,37.1358659476,217466.92652418624,455810.6779946944,151936.89266489813,9025.65079920655,766240.145974306,918177.0386392041,,0.215860049,277841.8065910228,580689.3757752377,193563.12525841256,193563.12525841256,,0.215860049,1335071.6761313323,10840.782010186416,,0.215860049,7623916.798260052,11550795.520619053,24141162.63809382,8047054.21269794,15670971.010957992,,0.215860049,10058.979175715658,21254.050379441887,44420.96529303354,14806.988431011181,24865.967606726837,,0.215860049,-17111.372269932002,3940.507355422,-4630.353913424159,17680.9824085792,3372.574284604,3228.0353866924,552.958770385215,57321655.98196222,,0.215860049,57321655.98196222,918177.0386392041,193563.12525841256,15670971.010957992,24865.967606726837,10840.782010186416,40503238.0574897
